date,state,county,category,visitIndex,visitsAbove65Index,visitsBelow65Index,rank
2020-03-03,California,Stanislaus County,Spiritual Center,122,125,122,16
2020-03-03,California,Stanislaus County,Fitness Center,90,95,90,17
2020-03-03,California,Stanislaus County,Government,95,86,96,18
2020-03-03,California,Stanislaus County,Banks,156,187,154,19
2020-03-03,California,Stanislaus County,Discount Stores,106,123,105,20
2020-03-03,California,Stanislaus County,Hardware Stores,103,69,105,21
2020-03-03,California,Stanislaus County,Hotel,125,139,125,22
2020-03-03,California,Stanislaus County,Office,104,154,103,23
2020-03-03,California,Stanislaus County,Sports,100,71,102,24
2020-03-03,California,Stanislaus County,Residences,131,126,132,25
2020-03-04,California,Stanislaus County,Food,97,99,97,1
2020-03-04,California,Stanislaus County,Shops & Services,97,90,98,2
2020-03-04,California,Stanislaus County,Grocery,96,99,96,3
2020-03-04,California,Stanislaus County,School,105,94,105,4
2020-03-04,California,Stanislaus County,Fast Food Restaurants,93,89,93,5
2020-03-04,California,Stanislaus County,Outdoors & Recreation,107,83,108,6
2020-03-04,California,Stanislaus County,Medical,90,92,90,7
2020-03-04,California,Stanislaus County,Professional & Other Places,94,92,94,8
2020-03-04,California,Stanislaus County,Big Box Stores,105,98,105,9
2020-03-04,California,Stanislaus County,Gas Stations,95,82,96,10
2020-03-04,California,Stanislaus County,Nightlife Spots,101,102,101,11
2020-03-04,California,Stanislaus County,Colleges & Universities,90,63,91,12
2020-03-04,California,Stanislaus County,Convenience Store,98,100,98,13
2020-03-04,California,Stanislaus County,Arts & Entertainment,102,102,102,14
2020-03-04,California,Stanislaus County,Fitness Center,98,106,97,15
2020-03-04,California,Stanislaus County,Drug Store,85,74,85,16
2020-03-04,California,Stanislaus County,Spiritual Center,80,59,81,17
2020-03-04,California,Stanislaus County,Hardware Stores,101,60,104,18
2020-03-04,California,Stanislaus County,Government,91,81,92,19
2020-03-04,California,Stanislaus County,Discount Stores,91,109,91,19
2020-03-04,California,Stanislaus County,Sports,107,94,108,20
2020-03-04,California,Stanislaus County,Banks,114,90,115,21
2020-03-04,California,Stanislaus County,Travel & Transport,101,85,101,22
2020-03-04,California,Stanislaus County,Hotel,90,79,90,23
2020-03-04,California,Stanislaus County,Office,84,62,84,24
2020-03-05,California,Stanislaus County,Food,105,103,106,1
2020-03-05,California,Stanislaus County,Shops & Services,106,100,107,2
2020-03-05,California,Stanislaus County,Grocery,99,89,99,3
2020-03-05,California,Stanislaus County,Fast Food Restaurants,105,105,105,4
2020-03-05,California,Stanislaus County,School,103,97,103,5
2020-03-05,California,Stanislaus County,Medical,96,84,97,6
2020-03-05,California,Stanislaus County,Outdoors & Recreation,96,108,96,7
2020-03-05,California,Stanislaus County,Professional & Other Places,102,111,102,8
2020-03-05,California,Stanislaus County,Gas Stations,100,109,100,9
2020-03-05,California,Stanislaus County,Nightlife Spots,107,108,107,10
2020-03-05,California,Stanislaus County,Colleges & Universities,109,110,109,11
2020-03-05,California,Stanislaus County,Big Box Stores,91,88,91,12
2020-03-05,California,Stanislaus County,Convenience Store,113,126,113,13
2020-03-05,California,Stanislaus County,Arts & Entertainment,108,105,108,14
2020-03-05,California,Stanislaus County,Drug Store,91,76,91,15
2020-03-05,California,Stanislaus County,Fitness Center,96,102,96,16
2020-03-05,California,Stanislaus County,Discount Stores,107,98,107,17
2020-03-05,California,Stanislaus County,Spiritual Center,112,118,112,18
2020-03-05,California,Stanislaus County,Hardware Stores,119,96,121,19
2020-03-05,California,Stanislaus County,Government,83,73,83,20
2020-03-05,California,Stanislaus County,Sports,109,73,110,21
2020-03-05,California,Stanislaus County,Banks,121,159,120,22
2020-03-05,California,Stanislaus County,Travel & Transport,103,109,102,23
2020-03-05,California,Stanislaus County,Hotel,87,82,87,24
2020-03-05,California,Stanislaus County,Office,91,70,91,25
2020-03-06,California,Stanislaus County,Food,95,100,95,1
2020-03-06,California,Stanislaus County,Shops & Services,97,91,97,2
2020-03-06,California,Stanislaus County,Grocery,95,106,95,3
2020-03-06,California,Stanislaus County,Fast Food Restaurants,96,89,96,4
2020-03-06,California,Stanislaus County,School,103,104,103,5
2020-03-06,California,Stanislaus County,Outdoors & Recreation,97,97,97,6
2020-03-06,California,Stanislaus County,Medical,97,105,97,7
2020-03-06,California,Stanislaus County,Professional & Other Places,99,109,99,8
2020-03-06,California,Stanislaus County,Gas Stations,108,100,108,9
2020-03-06,California,Stanislaus County,Nightlife Spots,97,123,96,10
2020-03-06,California,Stanislaus County,Big Box Stores,104,87,105,11
2020-03-06,California,Stanislaus County,Arts & Entertainment,113,95,113,12
2020-03-06,California,Stanislaus County,Convenience Store,95,149,94,13
2020-03-06,California,Stanislaus County,Drug Store,97,122,96,14
2020-03-06,California,Stanislaus County,Colleges & Universities,109,88,109,15
2020-03-06,California,Stanislaus County,Fitness Center,115,151,114,16
2020-03-06,California,Stanislaus County,Government,116,106,117,17
2020-03-06,California,Stanislaus County,Hardware Stores,122,166,120,18
2020-03-06,California,Stanislaus County,Spiritual Center,105,113,104,18
2020-03-06,California,Stanislaus County,Discount Stores,94,107,93,19
2020-03-06,California,Stanislaus County,Banks,103,90,104,20
2020-03-06,California,Stanislaus County,Sports,93,91,93,21
2020-03-06,California,Stanislaus County,Travel & Transport,105,81,106,22
2020-03-06,California,Stanislaus County,Hotel,96,94,96,23
2020-03-06,California,Stanislaus County,Office,93,121,93,24
2020-03-07,California,Stanislaus County,Food,97,86,97,1
2020-03-07,California,Stanislaus County,Shops & Services,96,98,96,2
2020-03-07,California,Stanislaus County,Grocery,100,95,100,3
2020-03-07,California,Stanislaus County,Fast Food Restaurants,94,69,95,4
2020-03-07,California,Stanislaus County,Outdoors & Recreation,88,83,88,5
2020-03-07,California,Stanislaus County,Big Box Stores,101,109,101,6
2020-03-07,California,Stanislaus County,Nightlife Spots,101,78,102,7
2020-03-07,California,Stanislaus County,Gas Stations,103,87,103,8
2020-03-07,California,Stanislaus County,Professional & Other Places,103,103,103,9
2020-03-07,California,Stanislaus County,School,95,78,95,10
2020-03-07,California,Stanislaus County,Medical,91,80,91,11
2020-03-07,California,Stanislaus County,Convenience Store,92,81,92,12
2020-03-07,California,Stanislaus County,Arts & Entertainment,84,71,84,13
2020-03-07,California,Stanislaus County,Drug Store,99,84,100,14
2020-03-07,California,Stanislaus County,Hardware Stores,103,96,103,15
2020-03-07,California,Stanislaus County,Discount Stores,97,82,98,16
2020-03-07,California,Stanislaus County,Spiritual Center,95,106,95,17
2020-03-07,California,Stanislaus County,Colleges & Universities,128,86,129,18
2020-03-07,California,Stanislaus County,Fitness Center,97,77,98,19
2020-03-07,California,Stanislaus County,Sports,70,64,70,20
2020-03-07,California,Stanislaus County,Hotel,96,73,96,21
2020-03-08,California,Stanislaus County,Food,103,94,103,1
2020-03-08,California,Stanislaus County,Shops & Services,106,103,106,2
2020-03-08,California,Stanislaus County,Grocery,95,80,95,3
2020-03-08,California,Stanislaus County,Fast Food Restaurants,95,73,96,4
2020-03-08,California,Stanislaus County,Outdoors & Recreation,91,86,91,5
2020-03-08,California,Stanislaus County,Big Box Stores,99,65,100,6
2020-03-08,California,Stanislaus County,Gas Stations,107,121,106,7
2020-03-08,California,Stanislaus County,Nightlife Spots,99,76,99,8
2020-03-08,California,Stanislaus County,Spiritual Center,93,93,93,9
2020-03-08,California,Stanislaus County,Convenience Store,105,80,106,10
2020-03-08,California,Stanislaus County,Professional & Other Places,100,102,99,10
2020-03-08,California,Stanislaus County,Medical,102,74,103,11
2020-03-08,California,Stanislaus County,Arts & Entertainment,110,74,110,12
2020-03-08,California,Stanislaus County,School,86,92,85,13
2020-03-08,California,Stanislaus County,Hardware Stores,105,101,105,14
2020-03-08,California,Stanislaus County,Drug Store,85,90,85,15
2020-03-08,California,Stanislaus County,Discount Stores,95,139,94,16
2020-03-08,California,Stanislaus County,Sports,90,115,90,17
2020-03-08,California,Stanislaus County,Fitness Center,109,120,109,18
2020-03-08,California,Stanislaus County,Travel & Transport,118,77,120,19
2020-03-09,California,Stanislaus County,Food,102,97,102,1
2020-03-09,California,Stanislaus County,Shops & Services,92,92,92,2
2020-03-09,California,Stanislaus County,Grocery,106,94,106,3
2020-03-09,California,Stanislaus County,School,117,118,117,4
2020-03-09,California,Stanislaus County,Fast Food Restaurants,95,102,95,5
2020-03-09,California,Stanislaus County,Outdoors & Recreation,108,108,108,6
2020-03-09,California,Stanislaus County,Medical,92,92,92,7
2020-03-09,California,Stanislaus County,Professional & Other Places,108,111,108,8
2020-03-09,California,Stanislaus County,Gas Stations,100,113,100,9
2020-03-09,California,Stanislaus County,Colleges & Universities,119,102,119,10
2020-03-09,California,Stanislaus County,Big Box Stores,97,81,97,11
2020-03-09,California,Stanislaus County,Nightlife Spots,104,87,105,12
2020-03-09,California,Stanislaus County,Convenience Store,97,64,98,13
2020-03-09,California,Stanislaus County,Drug Store,95,100,95,14
2020-03-09,California,Stanislaus County,Fitness Center,94,83,94,15
2020-03-09,California,Stanislaus County,Government,123,135,122,16
2020-03-09,California,Stanislaus County,Arts & Entertainment,93,69,93,17
2020-03-09,California,Stanislaus County,Spiritual Center,109,76,111,18
2020-03-09,California,Stanislaus County,Discount Stores,101,111,101,19
2020-03-09,California,Stanislaus County,Sports,109,105,110,20
2020-03-09,California,Stanislaus County,Hardware Stores,85,75,86,21
2020-03-09,California,Stanislaus County,Banks,110,114,110,22
2020-03-09,California,Stanislaus County,Hotel,102,57,104,23
2020-03-09,California,Stanislaus County,Travel & Transport,88,107,87,24
2020-03-09,California,Stanislaus County,Office,97,88,98,25
2020-03-10,California,Stanislaus County,Food,100,91,100,1
2020-03-10,California,Stanislaus County,Shops & Services,96,69,97,2
2020-03-10,California,Stanislaus County,Grocery,93,75,94,3
2020-03-10,California,Stanislaus County,School,103,103,103,4
2020-03-10,California,Stanislaus County,Fast Food Restaurants,105,109,105,5
2020-03-10,California,Stanislaus County,Outdoors & Recreation,101,78,102,6
2020-03-10,California,Stanislaus County,Medical,85,81,85,7
2020-03-10,California,Stanislaus County,Professional & Other Places,101,118,100,8
2020-03-10,California,Stanislaus County,Colleges & Universities,104,71,104,9
2020-03-10,California,Stanislaus County,Nightlife Spots,109,91,110,10
2020-03-10,California,Stanislaus County,Gas Stations,97,93,97,10
2020-03-10,California,Stanislaus County,Big Box Stores,116,100,117,11
2020-03-10,California,Stanislaus County,Convenience Store,89,69,90,12
2020-03-10,California,Stanislaus County,Arts & Entertainment,90,85,90,13
2020-03-10,California,Stanislaus County,Drug Store,90,50,92,14
2020-03-10,California,Stanislaus County,Fitness Center,82,92,82,15
2020-03-10,California,Stanislaus County,Discount Stores,116,99,116,16
2020-03-10,California,Stanislaus County,Spiritual Center,99,83,100,17
2020-03-10,California,Stanislaus County,Government,86,80,86,18
2020-03-10,California,Stanislaus County,Sports,100,53,103,19
2020-03-10,California,Stanislaus County,Office,95,100,95,20
2020-03-10,California,Stanislaus County,Hardware Stores,82,58,83,21
2020-03-10,California,Stanislaus County,Hotel,97,71,98,22
2020-03-10,California,Stanislaus County,Banks,108,102,109,23
2020-03-10,California,Stanislaus County,Travel & Transport,87,72,87,24
2020-03-11,California,Stanislaus County,Food,101,97,101,1
2020-03-11,California,Stanislaus County,Shops & Services,108,91,109,2
2020-03-11,California,Stanislaus County,Grocery,103,102,103,3
2020-03-11,California,Stanislaus County,School,113,95,114,4
2020-03-11,California,Stanislaus County,Fast Food Restaurants,91,76,91,5
2020-03-11,California,Stanislaus County,Outdoors & Recreation,104,83,104,6
2020-03-11,California,Stanislaus County,Medical,94,91,95,7
2020-03-11,California,Stanislaus County,Professional & Other Places,97,108,97,8
2020-03-11,California,Stanislaus County,Gas Stations,101,75,101,9
2020-03-11,California,Stanislaus County,Big Box Stores,101,114,101,10
2020-03-11,California,Stanislaus County,Nightlife Spots,101,89,101,11
2020-03-11,California,Stanislaus County,Colleges & Universities,89,85,89,12
2020-03-11,California,Stanislaus County,Convenience Store,95,100,95,13
2020-03-11,California,Stanislaus County,Arts & Entertainment,109,79,110,14
2020-03-11,California,Stanislaus County,Drug Store,98,87,99,15
2020-03-11,California,Stanislaus County,Spiritual Center,88,79,88,16
2020-03-11,California,Stanislaus County,Fitness Center,91,98,91,17
2020-03-11,California,Stanislaus County,Discount Stores,102,87,103,18
2020-03-11,California,Stanislaus County,Sports,102,79,103,19
2020-03-11,California,Stanislaus County,Hardware Stores,85,71,86,20
2020-03-11,California,Stanislaus County,Government,76,65,76,21
2020-03-11,California,Stanislaus County,Banks,95,96,95,22
2020-03-11,California,Stanislaus County,Hotel,88,88,88,23
2020-03-11,California,Stanislaus County,Office,82,38,84,24
2020-03-11,California,Stanislaus County,Travel & Transport,89,73,90,25
2020-03-12,California,Stanislaus County,Food,104,90,104,1
2020-03-12,California,Stanislaus County,Shops & Services,107,105,107,2
2020-03-12,California,Stanislaus County,Grocery,123,119,123,3
2020-03-12,California,Stanislaus County,School,102,85,102,4
2020-03-12,California,Stanislaus County,Fast Food Restaurants,99,98,99,5
2020-03-12,California,Stanislaus County,Outdoors & Recreation,106,100,106,6
2020-03-12,California,Stanislaus County,Medical,88,83,88,7
2020-03-12,California,Stanislaus County,Professional & Other Places,97,97,97,8
2020-03-12,California,Stanislaus County,Big Box Stores,115,108,115,9
2020-03-12,California,Stanislaus County,Gas Stations,102,123,101,10
2020-03-12,California,Stanislaus County,Nightlife Spots,100,80,101,11
2020-03-12,California,Stanislaus County,Colleges & Universities,96,64,97,12
2020-03-12,California,Stanislaus County,Convenience Store,101,68,102,13
2020-03-12,California,Stanislaus County,Drug Store,99,100,99,14
2020-03-12,California,Stanislaus County,Arts & Entertainment,100,68,101,15
2020-03-12,California,Stanislaus County,Hardware Stores,136,115,137,16
2020-03-12,California,Stanislaus County,Discount Stores,110,66,112,17
2020-03-12,California,Stanislaus County,Fitness Center,94,78,94,18
2020-03-12,California,Stanislaus County,Spiritual Center,107,92,107,19
2020-03-12,California,Stanislaus County,Government,87,89,86,20
2020-03-12,California,Stanislaus County,Hotel,99,103,99,21
2020-03-12,California,Stanislaus County,Sports,92,64,93,22
2020-03-12,California,Stanislaus County,Office,97,127,96,23
2020-03-12,California,Stanislaus County,Banks,113,106,113,24
2020-03-12,California,Stanislaus County,Travel & Transport,97,141,95,25
2020-03-13,California,Stanislaus County,Food,103,97,103,1
2020-03-13,California,Stanislaus County,Shops & Services,108,87,108,2
2020-03-13,California,Stanislaus County,Grocery,138,104,139,3
2020-03-13,California,Stanislaus County,Fast Food Restaurants,99,96,99,4
2020-03-13,California,Stanislaus County,School,108,94,109,5
2020-03-13,California,Stanislaus County,Outdoors & Recreation,106,98,107,6
2020-03-13,California,Stanislaus County,Medical,102,93,102,7
