date,county,categoryName,visitIndex
2020-03-14,San Joaquin County,Gas Stations,98
2020-03-14,San Joaquin County,Big Box Stores,114
2020-03-14,San Joaquin County,Pharmacies,139
2020-03-14,San Joaquin County,Coffee Shops,88
2020-03-14,San Joaquin County,Hardware Stores,103
2020-03-14,San Joaquin County,Mexican Restaurants,83
2020-03-14,San Joaquin County,Parks,73
2020-03-14,San Joaquin County,Supermarkets,132
2020-03-14,San Joaquin County,Discount Stores,157
2020-03-14,San Joaquin County,Warehouse Stores,117
2020-03-14,San Joaquin County,Pizza Places,91
2020-03-14,San Joaquin County,Shopping Malls,66
2020-03-14,San Joaquin County,Shopping Plazas,104
2020-03-14,San Joaquin County,Convenience Stores,86
2020-03-14,San Joaquin County,Gyms or Fitness Centers,82
2020-03-14,San Joaquin County,Elementary Schools,78
2020-03-14,San Joaquin County,American Restaurants,87
2020-03-14,San Joaquin County,Buildings,93
2020-03-14,San Joaquin County,Automotive Shops,84
2020-03-14,San Joaquin County,Churches,73
2020-03-15,San Joaquin County,Grocery Stores,140
2020-03-15,San Joaquin County,Big Box Stores,106
2020-03-15,San Joaquin County,Fast Food Restaurants,76
2020-03-15,San Joaquin County,Gas Stations,85
2020-03-15,San Joaquin County,Pharmacies,131
2020-03-15,San Joaquin County,Mexican Restaurants,88
2020-03-15,San Joaquin County,Coffee Shops,89
2020-03-15,San Joaquin County,Hardware Stores,98
2020-03-15,San Joaquin County,Parks,71
2020-03-15,San Joaquin County,Warehouse Stores,101
2020-03-15,San Joaquin County,Convenience Stores,95
2020-03-15,San Joaquin County,Churches,52
2020-03-15,San Joaquin County,Supermarkets,84
2020-03-15,San Joaquin County,Shopping Malls,74
2020-03-15,San Joaquin County,Gyms or Fitness Centers,85
2020-03-15,San Joaquin County,Discount Stores,111
2020-03-15,San Joaquin County,Pizza Places,81
2020-03-15,San Joaquin County,Shopping Plazas,76
2020-03-15,San Joaquin County,Buildings,88
2020-03-15,San Joaquin County,Automotive Shops,98
2020-03-15,San Joaquin County,Elementary Schools,71
2020-03-16,San Joaquin County,Grocery Stores,173
2020-03-16,San Joaquin County,Gas Stations,94
2020-03-16,San Joaquin County,Fast Food Restaurants,83
2020-03-16,San Joaquin County,Big Box Stores,123
2020-03-16,San Joaquin County,Buildings,103
2020-03-16,San Joaquin County,Pharmacies,137
2020-03-16,San Joaquin County,Warehouse Stores,170
2020-03-16,San Joaquin County,Hardware Stores,114
2020-03-16,San Joaquin County,Supermarkets,144
2020-03-16,San Joaquin County,Parks,85
2020-03-16,San Joaquin County,Coffee Shops,83
2020-03-16,San Joaquin County,Mexican Restaurants,87
2020-03-16,San Joaquin County,Gyms or Fitness Centers,81
2020-03-16,San Joaquin County,Elementary Schools,64
2020-03-16,San Joaquin County,Banks,113
2020-03-16,San Joaquin County,Convenience Stores,85
2020-03-16,San Joaquin County,Automotive Shops,92
2020-03-16,San Joaquin County,Offices,103
2020-03-16,San Joaquin County,Shopping Plazas,98
2020-03-16,San Joaquin County,Discount Stores,116
2020-03-16,San Joaquin County,Pizza Places,79
2020-03-17,San Joaquin County,Grocery Stores,145
2020-03-17,San Joaquin County,Gas Stations,85
2020-03-17,San Joaquin County,Fast Food Restaurants,79
2020-03-17,San Joaquin County,Big Box Stores,107
2020-03-17,San Joaquin County,Buildings,98
2020-03-17,San Joaquin County,Pharmacies,110
2020-03-17,San Joaquin County,Parks,79
2020-03-17,San Joaquin County,Hardware Stores,106
2020-03-17,San Joaquin County,Coffee Shops,87
2020-03-17,San Joaquin County,Mexican Restaurants,69
2020-03-17,San Joaquin County,Automotive Shops,98
2020-03-17,San Joaquin County,Warehouse Stores,121
2020-03-17,San Joaquin County,Elementary Schools,42
2020-03-17,San Joaquin County,Offices,91
2020-03-17,San Joaquin County,Gyms or Fitness Centers,61
2020-03-17,San Joaquin County,Convenience Stores,85
2020-03-17,San Joaquin County,Supermarkets,98
2020-03-17,San Joaquin County,Churches,73
2020-03-17,San Joaquin County,Shopping Plazas,80
2020-03-17,San Joaquin County,Discount Stores,109
2020-03-18,San Joaquin County,Grocery Stores,125
2020-03-18,San Joaquin County,Gas Stations,76
2020-03-18,San Joaquin County,Fast Food Restaurants,69
2020-03-18,San Joaquin County,Big Box Stores,87
2020-03-18,San Joaquin County,Buildings,78
2020-03-18,San Joaquin County,Pharmacies,96
2020-03-18,San Joaquin County,Hardware Stores,95
2020-03-18,San Joaquin County,Parks,68
2020-03-18,San Joaquin County,Warehouse Stores,129
2020-03-18,San Joaquin County,Convenience Stores,89
2020-03-18,San Joaquin County,Elementary Schools,41
2020-03-18,San Joaquin County,Offices,106
2020-03-18,San Joaquin County,Coffee Shops,63
2020-03-18,San Joaquin County,Mexican Restaurants,61
2020-03-18,San Joaquin County,Automotive Shops,83
2020-03-18,San Joaquin County,Supermarkets,109
2020-03-18,San Joaquin County,Gyms or Fitness Centers,53
2020-03-18,San Joaquin County,Warehouses,140
2020-03-18,San Joaquin County,Shopping Plazas,85
2020-03-18,San Joaquin County,Discount Stores,108
2020-03-18,San Joaquin County,Distribution Centers,113
2020-03-19,San Joaquin County,Grocery Stores,129
2020-03-19,San Joaquin County,Gas Stations,74
2020-03-19,San Joaquin County,Fast Food Restaurants,62
2020-03-19,San Joaquin County,Big Box Stores,90
2020-03-19,San Joaquin County,Buildings,93
2020-03-19,San Joaquin County,Parks,81
2020-03-19,San Joaquin County,Pharmacies,86
2020-03-19,San Joaquin County,Coffee Shops,66
2020-03-19,San Joaquin County,Hardware Stores,95
2020-03-19,San Joaquin County,Elementary Schools,43
2020-03-19,San Joaquin County,Offices,104
2020-03-19,San Joaquin County,Mexican Restaurants,61
2020-03-19,San Joaquin County,Convenience Stores,82
2020-03-19,San Joaquin County,Automotive Shops,88
2020-03-19,San Joaquin County,Warehouse Stores,101
2020-03-19,San Joaquin County,Supermarkets,102
2020-03-19,San Joaquin County,Warehouses,129
2020-03-19,San Joaquin County,Pizza Places,61
2020-03-19,San Joaquin County,Medical Centers,72
2020-03-19,San Joaquin County,Discount Stores,84
2020-03-19,San Joaquin County,Banks,63
2020-03-20,San Joaquin County,Grocery Stores,106
2020-03-20,San Joaquin County,Gas Stations,69
2020-03-20,San Joaquin County,Fast Food Restaurants,58
2020-03-20,San Joaquin County,Big Box Stores,82
2020-03-20,San Joaquin County,Buildings,87
2020-03-20,San Joaquin County,Hardware Stores,119
2020-03-20,San Joaquin County,Pharmacies,90
2020-03-20,San Joaquin County,Parks,70
2020-03-20,San Joaquin County,Coffee Shops,66
2020-03-20,San Joaquin County,Mexican Restaurants,56
2020-03-20,San Joaquin County,Convenience Stores,81
2020-03-20,San Joaquin County,Pizza Places,67
2020-03-20,San Joaquin County,Offices,107
2020-03-20,San Joaquin County,Banks,65
2020-03-20,San Joaquin County,Automotive Shops,75
2020-03-20,San Joaquin County,Warehouse Stores,83
2020-03-20,San Joaquin County,Shopping Plazas,76
2020-03-20,San Joaquin County,Discount Stores,89
2020-03-20,San Joaquin County,Elementary Schools,31
2020-03-20,San Joaquin County,Supermarkets,81
2020-03-20,San Joaquin County,Churches,67
2020-03-21,San Joaquin County,Grocery Stores,94
2020-03-21,San Joaquin County,Big Box Stores,72
2020-03-21,San Joaquin County,Fast Food Restaurants,50
2020-03-21,San Joaquin County,Gas Stations,56
2020-03-21,San Joaquin County,Hardware Stores,95
2020-03-21,San Joaquin County,Parks,62
2020-03-21,San Joaquin County,Pharmacies,89
2020-03-21,San Joaquin County,Coffee Shops,48
2020-03-21,San Joaquin County,Mexican Restaurants,45
2020-03-21,San Joaquin County,Convenience Stores,62
2020-03-21,San Joaquin County,Warehouse Stores,66
2020-03-21,San Joaquin County,Pizza Places,54
2020-03-21,San Joaquin County,Supermarkets,67
2020-03-21,San Joaquin County,Elementary Schools,60
2020-03-21,San Joaquin County,Automotive Shops,65
2020-03-21,San Joaquin County,Discount Stores,75
2020-03-21,San Joaquin County,Buildings,68
2020-03-22,San Joaquin County,Grocery Stores,60
2020-03-22,San Joaquin County,Fast Food Restaurants,36
2020-03-22,San Joaquin County,Big Box Stores,47
2020-03-22,San Joaquin County,Gas Stations,35
2020-03-22,San Joaquin County,Hardware Stores,67
2020-03-22,San Joaquin County,Pharmacies,65
2020-03-22,San Joaquin County,Parks,39
2020-03-01,San Luis Obispo County,Grocery Stores,89
2020-03-01,San Luis Obispo County,Gas Stations,100
2020-03-01,San Luis Obispo County,Hotels,82
2020-03-01,San Luis Obispo County,Fast Food Restaurants,99
2020-03-01,San Luis Obispo County,Wineries,75
2020-03-01,San Luis Obispo County,Coffee Shops,89
2020-03-01,San Luis Obispo County,American Restaurants,96
2020-03-01,San Luis Obispo County,Big Box Stores,93
2020-03-02,San Luis Obispo County,Grocery Stores,102
2020-03-02,San Luis Obispo County,Gas Stations,93
2020-03-02,San Luis Obispo County,Hotels,88
2020-03-02,San Luis Obispo County,Fast Food Restaurants,102
2020-03-02,San Luis Obispo County,Wineries,99
2020-03-02,San Luis Obispo County,Coffee Shops,79
2020-03-02,San Luis Obispo County,Mexican Restaurants,112
2020-03-03,San Luis Obispo County,Grocery Stores,88
2020-03-03,San Luis Obispo County,Gas Stations,101
2020-03-03,San Luis Obispo County,Hotels,92
2020-03-03,San Luis Obispo County,Fast Food Restaurants,96
2020-03-03,San Luis Obispo County,Wineries,93
2020-03-03,San Luis Obispo County,Mexican Restaurants,96
2020-03-03,San Luis Obispo County,Coffee Shops,82
2020-03-03,San Luis Obispo County,Parks,120
2020-03-03,San Luis Obispo County,Universities,99
2020-03-03,San Luis Obispo County,Hardware Stores,102
2020-03-04,San Luis Obispo County,Grocery Stores,98
2020-03-04,San Luis Obispo County,Gas Stations,93
2020-03-04,San Luis Obispo County,Hotels,91
2020-03-04,San Luis Obispo County,Fast Food Restaurants,104
2020-03-04,San Luis Obispo County,Coffee Shops,103
2020-03-04,San Luis Obispo County,Wineries,97
2020-03-04,San Luis Obispo County,Big Box Stores,114
2020-03-05,San Luis Obispo County,Grocery Stores,81
2020-03-05,San Luis Obispo County,Gas Stations,103
2020-03-05,San Luis Obispo County,Hotels,94
2020-03-05,San Luis Obispo County,Coffee Shops,115
2020-03-05,San Luis Obispo County,Wineries,97
2020-03-05,San Luis Obispo County,Mexican Restaurants,116
2020-03-05,San Luis Obispo County,Fast Food Restaurants,89
2020-03-05,San Luis Obispo County,Breweries,122
2020-03-05,San Luis Obispo County,Hardware Stores,99
2020-03-06,San Luis Obispo County,Grocery Stores,103
2020-03-06,San Luis Obispo County,Gas Stations,102
2020-03-06,San Luis Obispo County,Hotels,92
2020-03-06,San Luis Obispo County,Wineries,95
2020-03-06,San Luis Obispo County,Coffee Shops,98
2020-03-06,San Luis Obispo County,Fast Food Restaurants,87
2020-03-06,San Luis Obispo County,Mexican Restaurants,100
2020-03-06,San Luis Obispo County,Big Box Stores,99
2020-03-06,San Luis Obispo County,American Restaurants,90
2020-03-06,San Luis Obispo County,Breweries,90
2020-03-07,San Luis Obispo County,Grocery Stores,93
2020-03-07,San Luis Obispo County,Wineries,110
2020-03-07,San Luis Obispo County,Hotels,91
2020-03-07,San Luis Obispo County,Gas Stations,75
2020-03-07,San Luis Obispo County,Fast Food Restaurants,103
2020-03-07,San Luis Obispo County,Mexican Restaurants,108
2020-03-07,San Luis Obispo County,Coffee Shops,82
2020-03-07,San Luis Obispo County,Big Box Stores,88
2020-03-07,San Luis Obispo County,American Restaurants,83
2020-03-07,San Luis Obispo County,Parks,84
2020-03-07,San Luis Obispo County,Bars,97
2020-03-07,San Luis Obispo County,Breweries,79
2020-03-07,San Luis Obispo County,Seafood Restaurants,85
2020-03-08,San Luis Obispo County,Grocery Stores,89
2020-03-08,San Luis Obispo County,Gas Stations,92
2020-03-08,San Luis Obispo County,Hotels,80
2020-03-08,San Luis Obispo County,Wineries,97
2020-03-08,San Luis Obispo County,Fast Food Restaurants,113
2020-03-08,San Luis Obispo County,Coffee Shops,85
2020-03-08,San Luis Obispo County,Beaches,72
2020-03-09,San Luis Obispo County,Grocery Stores,111
2020-03-09,San Luis Obispo County,Gas Stations,94
2020-03-09,San Luis Obispo County,Hotels,99
2020-03-09,San Luis Obispo County,Coffee Shops,93
2020-03-09,San Luis Obispo County,Wineries,98
2020-03-09,San Luis Obispo County,Fast Food Restaurants,82
2020-03-09,San Luis Obispo County,Hardware Stores,107
2020-03-10,San Luis Obispo County,Grocery Stores,87
2020-03-10,San Luis Obispo County,Hotels,103
2020-03-10,San Luis Obispo County,Gas Stations,84
2020-03-10,San Luis Obispo County,Coffee Shops,96
2020-03-10,San Luis Obispo County,Wineries,99
2020-03-10,San Luis Obispo County,Fast Food Restaurants,92
2020-03-10,San Luis Obispo County,Mexican Restaurants,96
2020-03-10,San Luis Obispo County,Universities,99
2020-03-11,San Luis Obispo County,Grocery Stores,106
2020-03-11,San Luis Obispo County,Gas Stations,80
2020-03-11,San Luis Obispo County,Hotels,92
2020-03-11,San Luis Obispo County,Wineries,108
2020-03-11,San Luis Obispo County,Fast Food Restaurants,92
2020-03-11,San Luis Obispo County,Coffee Shops,89
2020-03-11,San Luis Obispo County,Big Box Stores,126
2020-03-11,San Luis Obispo County,Mexican Restaurants,96
2020-03-12,San Luis Obispo County,Grocery Stores,104
2020-03-12,San Luis Obispo County,Gas Stations,106
2020-03-12,San Luis Obispo County,Hotels,95
2020-03-12,San Luis Obispo County,Wineries,115
2020-03-12,San Luis Obispo County,Coffee Shops,110
2020-03-12,San Luis Obispo County,Mexican Restaurants,114
2020-03-12,San Luis Obispo County,Fast Food Restaurants,90
2020-03-12,San Luis Obispo County,Beaches,137
2020-03-13,San Luis Obispo County,Grocery Stores,149
2020-03-13,San Luis Obispo County,Hotels,101
2020-03-13,San Luis Obispo County,Gas Stations,100
2020-03-13,San Luis Obispo County,Wineries,99
2020-03-13,San Luis Obispo County,Fast Food Restaurants,107
2020-03-13,San Luis Obispo County,Coffee Shops,95
2020-03-13,San Luis Obispo County,Mexican Restaurants,96
2020-03-13,San Luis Obispo County,Big Box Stores,110
2020-03-13,San Luis Obispo County,Hardware Stores,120
2020-03-13,San Luis Obispo County,American Restaurants,95
2020-03-13,San Luis Obispo County,Breweries,96
2020-03-13,San Luis Obispo County,Parks,86
2020-03-14,San Luis Obispo County,Grocery Stores,130
2020-03-14,San Luis Obispo County,Hotels,87
2020-03-14,San Luis Obispo County,Wineries,102
2020-03-14,San Luis Obispo County,Gas Stations,92
2020-03-14,San Luis Obispo County,Big Box Stores,99
2020-03-14,San Luis Obispo County,Coffee Shops,79
2020-03-14,San Luis Obispo County,Mexican Restaurants,88
2020-03-14,San Luis Obispo County,Beaches,71
2020-03-14,San Luis Obispo County,Fast Food Restaurants,71
2020-03-14,San Luis Obispo County,Hardware Stores,104
2020-03-14,San Luis Obispo County,Bars,107
2020-03-14,San Luis Obispo County,American Restaurants,75
2020-03-15,San Luis Obispo County,Grocery Stores,115
2020-03-15,San Luis Obispo County,Gas Stations,78
2020-03-15,San Luis Obispo County,Hotels,56
2020-03-15,San Luis Obispo County,Big Box Stores,109
2020-03-15,San Luis Obispo County,Coffee Shops,70
2020-03-16,San Luis Obispo County,Grocery Stores,130
2020-03-16,San Luis Obispo County,Gas Stations,82
2020-03-16,San Luis Obispo County,Big Box Stores,112
2020-03-16,San Luis Obispo County,Fast Food Restaurants,65
2020-03-16,San Luis Obispo County,Hotels,54
2020-03-17,San Luis Obispo County,Grocery Stores,103
2020-03-17,San Luis Obispo County,Gas Stations,78
2020-03-17,San Luis Obispo County,Fast Food Restaurants,78
2020-03-17,San Luis Obispo County,Big Box Stores,109
2020-03-18,San Luis Obispo County,Grocery Stores,114
2020-03-18,San Luis Obispo County,Gas Stations,86
2020-03-18,San Luis Obispo County,Fast Food Restaurants,80
2020-03-18,San Luis Obispo County,Big Box Stores,123
2020-03-18,San Luis Obispo County,Hotels,59
2020-03-18,San Luis Obispo County,Hardware Stores,106
2020-03-18,San Luis Obispo County,Wineries,84
2020-03-19,San Luis Obispo County,Grocery Stores,98
2020-03-19,San Luis Obispo County,Gas Stations,80
2020-03-19,San Luis Obispo County,Hotels,57
2020-03-20,San Luis Obispo County,Grocery Stores,70
2020-03-20,San Luis Obispo County,Gas Stations,63
2020-03-21,San Luis Obispo County,Grocery Stores,60
2020-03-21,San Luis Obispo County,Gas Stations,46
2020-03-22,San Luis Obispo County,Grocery Stores,38
2020-03-01,San Mateo County,Airport Terminals,90
2020-03-01,San Mateo County,Airports,97
2020-03-01,San Mateo County,Shopping Malls,103
2020-03-01,San Mateo County,Grocery Stores,102
2020-03-01,San Mateo County,Gas Stations,105
2020-03-01,San Mateo County,Airport Gates,92
2020-03-01,San Mateo County,Shopping Plazas,114
2020-03-01,San Mateo County,Coffee Shops,89
2020-03-01,San Mateo County,Parking,110
2020-03-01,San Mateo County,Parks,100
2020-03-01,San Mateo County,Fast Food Restaurants,99
2020-03-01,San Mateo County,Hotels,85
2020-03-01,San Mateo County,Airport Services,81
